business_id,rating,review_text,date
BUS_0447,5,Great vibes and amazing food. The outdoor seating is very beautiful.,2025-05-23
BUS_0447,5,"Excellent coffee, cozy seating, and polite staff. The blueberry cheesecake is a must-try!",2025-05-22
BUS_0447,5,Great vibes and amazing food. The outdoor seating is very beautiful.,2025-06-15
BUS_0447,4,Clean cafe with a nice selection of desserts. Coffee quality is consistent.,2025-03-07
BUS_0447,5,"Best cafe in the city. Great music, wonderful staff, and the pasta was super delicious.",2025-03-24
BUS_0447,4,Loved the pizza and hot chocolate. Good place to hang out with friends.,2025-04-04
BUS_0447,5,Tristan: Great vibes and amazing food. The outdoor seating is very beautiful.,2024-08-18
BUS_0447,5,"Excellent coffee, cozy seating, and polite staff. The blueberry cheesecake is a must-try!",2024-07-26
BUS_0447,3,An average cafe. Good tea but the snacks were oily and lukewarm.,2024-11-30
BUS_0447,5,"Best cafe in the city. Great music, wonderful staff, and the pasta was super delicious.",2025-07-13
BUS_0447,5,"Best cafe in the city. Great music, wonderful staff, and the pasta was super delicious.",2024-12-13
BUS_0447,5,Loved the cold brew and the paneer tikka sandwich. Ambient lighting makes it perfect for working.,2024-12-05
BUS_0447,5,A perfect workspace. WiFi is fast and the pour-over coffee is exceptional.,2024-08-09
BUS_0447,3,"Vanya: Ambiance is good for photos, but the main dishes are mediocre. Desserts are better.",2024-10-06
BUS_0447,5,"Best cafe in the city. Great music, wonderful staff, and the pasta was super delicious.",2025-05-05
BUS_0447,5,A perfect workspace. WiFi is fast and the pour-over coffee is exceptional.,2024-10-31
BUS_0447,5,Wyatt: A perfect workspace. WiFi is fast and the pour-over coffee is exceptional.,2025-04-01
BUS_0447,5,"Harshil: Best cafe in the city. Great music, wonderful staff, and the pasta was super delicious.",2025-07-20
BUS_0447,3,Vritti: An average cafe. Good tea but the snacks were oily and lukewarm.,2025-04-13
BUS_0447,4,Nice ambiance and friendly staff. Price is slightly on the higher side.,2025-04-26
BUS_0447,4,Clean cafe with a nice selection of desserts. Coffee quality is consistent.,2025-05-04
BUS_0447,4,Clean cafe with a nice selection of desserts. Coffee quality is consistent.,2025-02-17
BUS_0447,5,"Best cafe in the city. Great music, wonderful staff, and the pasta was super delicious.",2025-04-04
BUS_0447,4,Clean cafe with a nice selection of desserts. Coffee quality is consistent.,2024-12-13
BUS_0447,4,Nice ambiance and friendly staff. Price is slightly on the higher side.,2025-05-23
BUS_0447,5,Loved the cold brew and the paneer tikka sandwich. Ambient lighting makes it perfect for working.,2025-07-19
BUS_0447,5,"Excellent coffee, cozy seating, and polite staff. The blueberry cheesecake is a must-try!",2025-03-13
BUS_0447,5,A perfect workspace. WiFi is fast and the pour-over coffee is exceptional.,2025-05-20
BUS_0447,4,Good coffee and cozy ambience. Perfect for a casual meeting or reading.,2025-05-28
BUS_0447,5,Loved the cold brew and the paneer tikka sandwich. Ambient lighting makes it perfect for working.,2025-05-11
BUS_0447,5,Kala: A perfect workspace. WiFi is fast and the pour-over coffee is exceptional.,2025-02-14
BUS_0448,4,"Nice shopping experience. Most items are available, parking is slightly tight.",2025-05-05
BUS_0448,5,Very friendly owner and they always have fresh stock. Price is also reasonable.,2024-08-04
BUS_0448,5,Super clean store layout. Got a great discount on groceries. Highly recommended!,2025-03-19
BUS_0448,5,Excellent collection of apparel. The staff helps you find the right fit patiently.,2024-09-25
BUS_0448,5,Adweta: Great neighborhood store. Always well-stocked and they deliver home quickly.,2025-03-06
BUS_0448,5,Outstanding service. The owner ordered a specific item just for me. Very customer-centric.,2024-10-18
BUS_0448,3,"Prices are okay, but they don't accept cards for small amounts below 100 Rs.",2024-12-18
BUS_0448,5,Ira: Excellent collection of apparel. The staff helps you find the right fit patiently.,2025-07-01
BUS_0448,5,Super clean store layout. Got a great discount on groceries. Highly recommended!,2025-06-25
BUS_0448,5,Excellent collection of apparel. The staff helps you find the right fit patiently.,2024-10-04
BUS_0448,5,Great neighborhood store. Always well-stocked and they deliver home quickly.,2025-05-18
BUS_0448,4,Aadi: Organized sections. Got what I needed quickly. Helpful floor staff.,2024-11-30
BUS_0448,4,Maya: Good range of items. The store is clean and billing is fast. Friendly staff.,2025-04-20
BUS_0448,5,Great neighborhood store. Always well-stocked and they deliver home quickly.,2024-09-18
BUS_0448,4,Organized sections. Got what I needed quickly. Helpful floor staff.,2024-08-22
BUS_0448,3,"Jhalak: Prices are okay, but they don't accept cards for small amounts below 100 Rs.",2024-12-17
BUS_0448,5,Great neighborhood store. Always well-stocked and they deliver home quickly.,2024-12-26
BUS_0448,5,Dalbir: Excellent collection of apparel. The staff helps you find the right fit patiently.,2025-02-04
BUS_0448,4,Organized sections. Got what I needed quickly. Helpful floor staff.,2025-01-21
BUS_0448,5,Great neighborhood store. Always well-stocked and they deliver home quickly.,2024-10-18
BUS_0448,5,Outstanding service. The owner ordered a specific item just for me. Very customer-centric.,2025-07-10
BUS_0448,5,Chatresh: Super clean store layout. Got a great discount on groceries. Highly recommended!,2025-02-24
BUS_0448,3,"Prices are okay, but they don't accept cards for small amounts below 100 Rs.",2024-10-01
BUS_0448,3,"Okay shop. Some items are close to expiry, so check labels carefully.",2025-05-17
BUS_0448,5,Very friendly owner and they always have fresh stock. Price is also reasonable.,2024-09-27
BUS_0448,4,Organized sections. Got what I needed quickly. Helpful floor staff.,2024-12-10
BUS_0448,4,"Nice shopping experience. Most items are available, parking is slightly tight.",2024-09-04
BUS_0448,5,Excellent collection of apparel. The staff helps you find the right fit patiently.,2025-03-23
BUS_0448,4,Satisfied with the collection. Prices are competitive compared to supermarket chains.,2025-04-29
BUS_0448,5,Outstanding service. The owner ordered a specific item just for me. Very customer-centric.,2024-11-29
BUS_0449,5,Great neighborhood store. Always well-stocked and they deliver home quickly.,2024-07-25
BUS_0449,5,Outstanding service. The owner ordered a specific item just for me. Very customer-centric.,2025-07-17
BUS_0449,1,"Worst retail shop. Arrogant owner, expired products, and bad attitude. Never visiting again.",2024-09-20
BUS_0449,4,Organized sections. Got what I needed quickly. Helpful floor staff.,2025-01-28
BUS_0449,4,Decent discounts and polite billing clerks. Good neighborhood retail shop.,2025-07-05
BUS_0449,1,"Jai: Worst retail shop. Arrogant owner, expired products, and bad attitude. Never visiting again.",2024-12-09
BUS_0449,5,Super clean store layout. Got a great discount on groceries. Highly recommended!,2024-09-20
BUS_0449,5,Chaman: Outstanding service. The owner ordered a specific item just for me. Very customer-centric.,2024-10-19
BUS_0449,5,Yashawini: Super clean store layout. Got a great discount on groceries. Highly recommended!,2025-05-26
BUS_0449,3,Limited collection. They don't have many brand options for household goods.,2025-03-12
BUS_0449,4,"Nice shopping experience. Most items are available, parking is slightly tight.",2025-01-12
BUS_0449,5,Waida: Very friendly owner and they always have fresh stock. Price is also reasonable.,2025-02-01
BUS_0449,3,Ayush: Limited collection. They don't have many brand options for household goods.,2025-05-21
BUS_0450,1,Extremely unhygienic. The air conditioning never works and trainers are unprofessional. Waste of money.,2024-12-22
BUS_0450,5,Vamakshi: Top class facilities and very hygienic post-COVID setup. Strongly recommended.,2025-02-17
BUS_0450,4,"Good place to work out. Equipment is well-maintained, though it gets crowded in evenings.",2025-05-09
BUS_0450,5,"Chameli: Great trainers, modern equipment, very clean gym. Best gym in the area!",2024-08-22
BUS_0450,5,Top class facilities and very hygienic post-COVID setup. Strongly recommended.,2024-08-14
BUS_0450,5,Laksh: Top class facilities and very hygienic post-COVID setup. Strongly recommended.,2024-11-14
BUS_0450,5,Love the vibes here. The group classes are highly energetic and fun!,2025-02-01
BUS_0450,5,"Excellent workout atmosphere, trainers are very helpful. Clean changing rooms.",2024-09-13
BUS_0450,5,"Excellent workout atmosphere, trainers are very helpful. Clean changing rooms.",2025-03-30
BUS_0450,5,"Excellent workout atmosphere, trainers are very helpful. Clean changing rooms.",2025-06-29
BUS_0450,4,"Good place to work out. Equipment is well-maintained, though it gets crowded in evenings.",2025-05-05
BUS_0450,5,Love the vibes here. The group classes are highly energetic and fun!,2024-10-05
BUS_0450,5,"Maanav: Great trainers, modern equipment, very clean gym. Best gym in the area!",2025-04-23
BUS_0450,5,"Great trainers, modern equipment, very clean gym. Best gym in the area!",2024-12-18
BUS_0450,5,Watika: Love the vibes here. The group classes are highly energetic and fun!,2024-10-02
BUS_0450,5,"Excellent workout atmosphere, trainers are very helpful. Clean changing rooms.",2024-08-17
BUS_0450,5,Love the vibes here. The group classes are highly energetic and fun!,2025-03-05
BUS_0450,5,Love the vibes here. The group classes are highly energetic and fun!,2024-11-20
BUS_0450,5,Top class facilities and very hygienic post-COVID setup. Strongly recommended.,2024-12-12
BUS_0450,5,Top class facilities and very hygienic post-COVID setup. Strongly recommended.,2025-03-02
BUS_0450,5,"Excellent workout atmosphere, trainers are very helpful. Clean changing rooms.",2025-02-10
BUS_0450,2,Brijesh: Poor management. They changed the timings without informing members in advance.,2024-09-24
BUS_0450,5,Top class facilities and very hygienic post-COVID setup. Strongly recommended.,2024-10-06
BUS_0450,4,"Good place to work out. Equipment is well-maintained, though it gets crowded in evenings.",2025-06-22
BUS_0450,5,Top class facilities and very hygienic post-COVID setup. Strongly recommended.,2024-10-04
BUS_0450,5,Love the vibes here. The group classes are highly energetic and fun!,2024-11-28
BUS_0450,5,Top class facilities and very hygienic post-COVID setup. Strongly recommended.,2025-01-04
BUS_0450,5,Love the vibes here. The group classes are highly energetic and fun!,2025-06-19
BUS_0450,5,"Great trainers, modern equipment, very clean gym. Best gym in the area!",2025-04-04
BUS_0450,5,"Excellent workout atmosphere, trainers are very helpful. Clean changing rooms.",2024-11-15
BUS_0450,5,Falak: Fully equipped with the latest machines. The personal trainers really know their stuff.,2024-11-18
BUS_0450,5,Love the vibes here. The group classes are highly energetic and fun!,2025-02-12
BUS_0450,2,Poor management. They changed the timings without informing members in advance.,2025-05-29
BUS_0450,4,"Good place to work out. Equipment is well-maintained, though it gets crowded in evenings.",2025-03-20
BUS_0450,5,Top class facilities and very hygienic post-COVID setup. Strongly recommended.,2025-07-20
BUS_0450,5,Love the vibes here. The group classes are highly energetic and fun!,2024-12-13
BUS_0450,5,"Ayush: Great trainers, modern equipment, very clean gym. Best gym in the area!",2024-08-16
BUS_0450,5,Top class facilities and very hygienic post-COVID setup. Strongly recommended.,2025-04-26
BUS_0451,5,"Gopal: Clean salon, relaxing ambiance. Loved the facial and manicure. Will visit again!",2024-09-28
BUS_0451,5,Nimrat: Perfect styling every single time. Rajesh is a master barber!,2025-03-11
BUS_0451,4,Good salon experience. Make sure to book an appointment as weekends are packed.,2025-07-09
BUS_0451,4,Good salon experience. Make sure to book an appointment as weekends are packed.,2024-08-25
BUS_0451,5,Awesome hair spa session by Rajesh. Very polite staff and neat services.,2025-02-04
BUS_0451,3,It was okay. Nothing exceptional. Basic haircut was decent but styling was mediocre.,2025-02-25
BUS_0451,5,Great service at reasonable rates. They use premium products. Highly recommended.,2024-08-08
BUS_0451,5,Zinal: Perfect styling every single time. Rajesh is a master barber!,2025-01-18
BUS_0451,5,Great service at reasonable rates. They use premium products. Highly recommended.,2024-10-15
BUS_0451,3,It was okay. Nothing exceptional. Basic haircut was decent but styling was mediocre.,2025-02-24
BUS_0451,5,Excellent bridal makeup and hair styling. The staff is highly professional.,2025-04-29
BUS_0451,5,Awesome hair spa session by Rajesh. Very polite staff and neat services.,2025-03-12
BUS_0451,5,"Karan: Clean salon, relaxing ambiance. Loved the facial and manicure. Will visit again!",2025-06-30
BUS_0451,5,Excellent bridal makeup and hair styling. The staff is highly professional.,2025-05-22
BUS_0451,4,Avni: Satisfactory hygiene levels. Staff is helpful in suggesting the right treatment.,2025-05-25
BUS_0451,5,Ira: Awesome hair spa session by Rajesh. Very polite staff and neat services.,2025-01-20
BUS_0451,5,Perfect styling every single time. Rajesh is a master barber!,2025-04-15
BUS_0451,4,Very good salon. Polite staff and quick service. A bit pricey but good quality.,2024-11-16
BUS_0451,5,Awesome hair spa session by Rajesh. Very polite staff and neat services.,2024-07-28
BUS_0451,4,Good salon experience. Make sure to book an appointment as weekends are packed.,2025-05-31
BUS_0452,3,Average gym. Some machines are often out of order and repairs take weeks.,2025-01-01
BUS_0452,4,"Good place to work out. Equipment is well-maintained, though it gets crowded in evenings.",2025-05-06
BUS_0452,5,Neelima: Fully equipped with the latest machines. The personal trainers really know their stuff.,2024-11-26
BUS_0452,4,Satisfied with the hygiene and trainer support. Good value for money.,2025-02-01
BUS_0452,3,Decent space but the ventilation could be improved. Smells sweaty during peak hours.,2025-02-08
BUS_0452,2,The washrooms are rarely clean. Heavy smell of sweat and dampness.,2024-09-29
BUS_0452,4,Nice trainers and good environment. The monthly subscription is worth the price.,2025-05-13
BUS_0452,4,Satisfied with the hygiene and trainer support. Good value for money.,2024-08-27
BUS_0452,2,Anya: Poor management. They changed the timings without informing members in advance.,2024-08-18
BUS_0452,5,Top class facilities and very hygienic post-COVID setup. Strongly recommended.,2024-09-06
BUS_0452,5,"Faris: Excellent workout atmosphere, trainers are very helpful. Clean changing rooms.",2024-08-04
BUS_0452,4,Nice trainers and good environment. The monthly subscription is worth the price.,2024-08-14
BUS_0452,5,"Excellent workout atmosphere, trainers are very helpful. Clean changing rooms.",2025-04-04
BUS_0452,4,Shaurya: Satisfied with the hygiene and trainer support. Good value for money.,2025-04-30
BUS_0452,4,Decent gym with polite staff. Parking can sometimes be an issue.,2024-08-27
BUS_0452,4,Satisfied with the hygiene and trainer support. Good value for money.,2025-02-20
BUS_0452,4,"Spacious gym floor. Wish they had more benches, but overall a solid experience.",2025-02-20
BUS_0452,5,Fully equipped with the latest machines. The personal trainers really know their stuff.,2025-05-11
BUS_0452,4,Nice trainers and good environment. The monthly subscription is worth the price.,2025-04-18
BUS_0452,4,Nice trainers and good environment. The monthly subscription is worth the price.,2025-06-20
BUS_0452,4,Ekavir: Nice trainers and good environment. The monthly subscription is worth the price.,2025-06-25
BUS_0453,5,Great neighborhood store. Always well-stocked and they deliver home quickly.,2025-05-24
BUS_0453,4,Ishwar: Satisfied with the collection. Prices are competitive compared to supermarket chains.,2024-10-01
BUS_0453,5,Great neighborhood store. Always well-stocked and they deliver home quickly.,2024-11-26
BUS_0453,1,Luke: Selling duplicate items and charging above MRP. Report them to consumer forum!,2024-10-25
BUS_0453,5,Eesha: Great neighborhood store. Always well-stocked and they deliver home quickly.,2025-07-14
BUS_0453,5,Super clean store layout. Got a great discount on groceries. Highly recommended!,2024-10-16
BUS_0453,4,"Nice shopping experience. Most items are available, parking is slightly tight.",2025-04-28
BUS_0453,5,Super clean store layout. Got a great discount on groceries. Highly recommended!,2025-07-11
BUS_0453,4,Decent discounts and polite billing clerks. Good neighborhood retail shop.,2025-07-07
BUS_0453,4,Organized sections. Got what I needed quickly. Helpful floor staff.,2025-03-18
BUS_0453,5,Outstanding service. The owner ordered a specific item just for me. Very customer-centric.,2024-07-29
BUS_0453,5,Very friendly owner and they always have fresh stock. Price is also reasonable.,2025-03-03
BUS_0453,5,Outstanding service. The owner ordered a specific item just for me. Very customer-centric.,2025-02-13
BUS_0453,4,Decent discounts and polite billing clerks. Good neighborhood retail shop.,2025-07-17
BUS_0453,4,Decent discounts and polite billing clerks. Good neighborhood retail shop.,2025-06-13
BUS_0453,5,Outstanding service. The owner ordered a specific item just for me. Very customer-centric.,2024-11-21
BUS_0453,4,"Nice shopping experience. Most items are available, parking is slightly tight.",2025-03-04
BUS_0453,5,Outstanding service. The owner ordered a specific item just for me. Very customer-centric.,2025-07-17
BUS_0453,2,Rude staff. They don't accept cards/UPI easily and sell items past expiry date.,2024-12-01
BUS_0453,5,Great neighborhood store. Always well-stocked and they deliver home quickly.,2025-02-06
BUS_0453,4,Decent discounts and polite billing clerks. Good neighborhood retail shop.,2025-04-05
BUS_0453,4,Satisfied with the collection. Prices are competitive compared to supermarket chains.,2024-10-23
BUS_0453,3,Limited collection. They don't have many brand options for household goods.,2024-11-07
BUS_0453,5,Suhani: Very friendly owner and they always have fresh stock. Price is also reasonable.,2025-06-21
BUS_0453,3,"Okay shop. Some items are close to expiry, so check labels carefully.",2024-09-10
BUS_0453,4,Good range of items. The store is clean and billing is fast. Friendly staff.,2025-03-13
BUS_0453,5,Super clean store layout. Got a great discount on groceries. Highly recommended!,2024-11-15
BUS_0453,4,Satisfied with the collection. Prices are competitive compared to supermarket chains.,2025-04-26
BUS_0454,4,Satisfied with the collection. Prices are competitive compared to supermarket chains.,2024-08-21
BUS_0454,1,"Dirty store, expired items on shelves, and bad customer service. Total waste of time.",2025-01-21
BUS_0454,4,Organized sections. Got what I needed quickly. Helpful floor staff.,2024-08-19
BUS_0455,5,Yahvi: Great vibes and amazing food. The outdoor seating is very beautiful.,2024-11-24
BUS_0455,4,Falan: Tasty sandwiches and milkshakes. Service is a bit slow during weekends.,2025-06-24
BUS_0455,3,"Food is okay but overpriced. The acoustics are bad, gets very noisy.",2025-01-23
BUS_0455,5,"Nilima: Excellent coffee, cozy seating, and polite staff. The blueberry cheesecake is a must-try!",2025-03-02
BUS_0455,5,Great vibes and amazing food. The outdoor seating is very beautiful.,2024-12-19
BUS_0455,5,A perfect workspace. WiFi is fast and the pour-over coffee is exceptional.,2025-04-05
BUS_0455,3,"Decent cafe but the seating is cramped. Coffee is average, nothing special.",2025-03-31
BUS_0455,5,"Best cafe in the city. Great music, wonderful staff, and the pasta was super delicious.",2024-09-24
BUS_0455,5,Great vibes and amazing food. The outdoor seating is very beautiful.,2025-05-22
BUS_0455,5,"Best cafe in the city. Great music, wonderful staff, and the pasta was super delicious.",2024-11-22
BUS_0455,4,Hema: Clean cafe with a nice selection of desserts. Coffee quality is consistent.,2024-11-27
BUS_0455,4,Loved the pizza and hot chocolate. Good place to hang out with friends.,2025-02-11
BUS_0455,5,A perfect workspace. WiFi is fast and the pour-over coffee is exceptional.,2024-11-17
BUS_0455,5,"Best cafe in the city. Great music, wonderful staff, and the pasta was super delicious.",2024-10-08
BUS_0455,3,"Ambiance is good for photos, but the main dishes are mediocre. Desserts are better.",2025-02-12
BUS_0455,5,"Best cafe in the city. Great music, wonderful staff, and the pasta was super delicious.",2024-08-19
BUS_0455,1,"Terrible food, horrible service. The waiters are rude and ignore customers. Stay away!",2024-09-28
BUS_0455,4,Clean cafe with a nice selection of desserts. Coffee quality is consistent.,2025-02-01
BUS_0455,5,Great vibes and amazing food. The outdoor seating is very beautiful.,2025-04-25
BUS_0455,5,A perfect workspace. WiFi is fast and the pour-over coffee is exceptional.,2025-03-14
BUS_0455,5,Great vibes and amazing food. The outdoor seating is very beautiful.,2024-11-21
BUS_0455,5,"Best cafe in the city. Great music, wonderful staff, and the pasta was super delicious.",2025-02-10
BUS_0455,5,Balvan: Loved the cold brew and the paneer tikka sandwich. Ambient lighting makes it perfect for working.,2024-11-07
BUS_0455,4,Clean cafe with a nice selection of desserts. Coffee quality is consistent.,2025-04-23
BUS_0455,5,Loved the cold brew and the paneer tikka sandwich. Ambient lighting makes it perfect for working.,2024-10-25
BUS_0455,5,"Excellent coffee, cozy seating, and polite staff. The blueberry cheesecake is a must-try!",2025-04-18
BUS_0455,5,Loved the cold brew and the paneer tikka sandwich. Ambient lighting makes it perfect for working.,2024-12-22
BUS_0455,4,Nice ambiance and friendly staff. Price is slightly on the higher side.,2025-04-09
BUS_0456,2,Neha: Very crowded and half the treadmills don't work. Not worth the subscription fee.,2025-04-15
BUS_0456,4,Satisfied with the hygiene and trainer support. Good value for money.,2024-11-25
BUS_0456,2,Jagvi: A lot of broken equipment. The dumbbells are unorganized and hard to find.,2024-11-29
BUS_0456,2,The washrooms are rarely clean. Heavy smell of sweat and dampness.,2025-06-16
BUS_0456,5,Love the vibes here. The group classes are highly energetic and fun!,2024-08-22
BUS_0456,3,"It's fine for basic lifting, but the music is way too loud and annoying.",2025-01-15
BUS_0456,3,Average gym. Some machines are often out of order and repairs take weeks.,2024-11-11
BUS_0456,1,Extremely unhygienic. The air conditioning never works and trainers are unprofessional. Waste of money.,2025-07-18
BUS_0456,3,"Trainers are okay, but they focus more on personal training clients than regulars.",2024-12-21
BUS_0456,2,Very crowded and half the treadmills don't work. Not worth the subscription fee.,2024-12-11
BUS_0456,4,Decent gym with polite staff. Parking can sometimes be an issue.,2024-09-22
BUS_0456,4,Ishwar: Decent gym with polite staff. Parking can sometimes be an issue.,2024-12-04
BUS_0456,1,"Rude staff, rusty equipment, and terrible hygiene. Wish I could give zero stars.",2025-02-09
BUS_0456,5,Bimala: Love the vibes here. The group classes are highly energetic and fun!,2025-05-11
BUS_0457,5,"Best cafe in the city. Great music, wonderful staff, and the pasta was super delicious.",2025-05-07
BUS_0457,4,Tasty sandwiches and milkshakes. Service is a bit slow during weekends.,2024-12-27
BUS_0457,3,"Wridesh: Decent cafe but the seating is cramped. Coffee is average, nothing special.",2025-07-21
BUS_0457,4,Clean cafe with a nice selection of desserts. Coffee quality is consistent.,2024-08-21
BUS_0457,4,Tasty sandwiches and milkshakes. Service is a bit slow during weekends.,2025-03-01
BUS_0457,1,Found a hair in my food! Extremely unhygienic kitchen. Arrogant manager refused to refund.,2025-03-01
BUS_0457,5,"Best cafe in the city. Great music, wonderful staff, and the pasta was super delicious.",2025-01-21
BUS_0457,5,Great vibes and amazing food. The outdoor seating is very beautiful.,2024-12-05
BUS_0457,5,A perfect workspace. WiFi is fast and the pour-over coffee is exceptional.,2024-12-21
BUS_0457,5,"Best cafe in the city. Great music, wonderful staff, and the pasta was super delicious.",2024-12-27
BUS_0457,4,Clean cafe with a nice selection of desserts. Coffee quality is consistent.,2024-11-26
BUS_0457,2,Overpriced and tasteless. The espresso shot was sour and burned. Poor barista skills.,2024-10-06
BUS_0457,3,"Wriddhish: Food is okay but overpriced. The acoustics are bad, gets very noisy.",2024-10-10
BUS_0457,4,Clean cafe with a nice selection of desserts. Coffee quality is consistent.,2024-10-06
BUS_0457,5,Triya: Great vibes and amazing food. The outdoor seating is very beautiful.,2025-01-10
BUS_0457,5,Great vibes and amazing food. The outdoor seating is very beautiful.,2024-12-16
BUS_0457,5,Great vibes and amazing food. The outdoor seating is very beautiful.,2025-04-13
BUS_0457,1,Terrible customer service. They charged us service charge forcibly and misbehaved.,2024-12-04
BUS_0457,4,Clean cafe with a nice selection of desserts. Coffee quality is consistent.,2024-10-06
BUS_0457,5,"Chaman: Best cafe in the city. Great music, wonderful staff, and the pasta was super delicious.",2025-02-04
BUS_0457,4,Tasty sandwiches and milkshakes. Service is a bit slow during weekends.,2024-11-05
BUS_0457,4,Clean cafe with a nice selection of desserts. Coffee quality is consistent.,2024-10-07
BUS_0458,4,Devansh: Decent gym with polite staff. Parking can sometimes be an issue.,2025-02-11
BUS_0458,4,Decent gym with polite staff. Parking can sometimes be an issue.,2024-10-01
BUS_0458,5,Love the vibes here. The group classes are highly energetic and fun!,2025-01-11
BUS_0458,3,Decent space but the ventilation could be improved. Smells sweaty during peak hours.,2024-09-23
BUS_0458,2,A lot of broken equipment. The dumbbells are unorganized and hard to find.,2025-06-20
BUS_0458,4,Abdul: Nice trainers and good environment. The monthly subscription is worth the price.,2025-02-01
BUS_0458,4,"Spacious gym floor. Wish they had more benches, but overall a solid experience.",2024-09-28
BUS_0458,4,Finn: Decent gym with polite staff. Parking can sometimes be an issue.,2024-08-04
BUS_0458,1,Terrible experience. The trainer gave me wrong instructions and I got a back injury.,2025-03-07
BUS_0458,4,"Good place to work out. Equipment is well-maintained, though it gets crowded in evenings.",2024-11-22
BUS_0458,4,Decent gym with polite staff. Parking can sometimes be an issue.,2024-07-26
BUS_0458,5,"Excellent workout atmosphere, trainers are very helpful. Clean changing rooms.",2024-11-04
BUS_0458,4,Nice trainers and good environment. The monthly subscription is worth the price.,2025-05-01
BUS_0458,4,Lajita: Decent gym with polite staff. Parking can sometimes be an issue.,2024-12-20
BUS_0458,4,"Spacious gym floor. Wish they had more benches, but overall a solid experience.",2025-05-07
BUS_0458,2,Rishi: Very crowded and half the treadmills don't work. Not worth the subscription fee.,2025-06-09
BUS_0458,4,Nice trainers and good environment. The monthly subscription is worth the price.,2024-12-18
BUS_0459,5,Very friendly owner and they always have fresh stock. Price is also reasonable.,2025-02-19
BUS_0459,5,Excellent collection of apparel. The staff helps you find the right fit patiently.,2025-07-04
BUS_0459,5,Ayush: Excellent collection of apparel. The staff helps you find the right fit patiently.,2025-05-19
BUS_0459,5,Super clean store layout. Got a great discount on groceries. Highly recommended!,2024-12-30
BUS_0459,5,Excellent collection of apparel. The staff helps you find the right fit patiently.,2024-08-01
BUS_0459,5,Excellent collection of apparel. The staff helps you find the right fit patiently.,2024-08-12
BUS_0459,5,Super clean store layout. Got a great discount on groceries. Highly recommended!,2024-12-19
BUS_0459,3,Limited collection. They don't have many brand options for household goods.,2025-06-16
BUS_0459,5,Super clean store layout. Got a great discount on groceries. Highly recommended!,2025-07-11
BUS_0459,5,Very friendly owner and they always have fresh stock. Price is also reasonable.,2024-11-26
BUS_0459,4,Good range of items. The store is clean and billing is fast. Friendly staff.,2025-03-29
BUS_0459,5,Great neighborhood store. Always well-stocked and they deliver home quickly.,2025-04-11
BUS_0459,4,"Nice shopping experience. Most items are available, parking is slightly tight.",2025-05-09
BUS_0459,5,Great neighborhood store. Always well-stocked and they deliver home quickly.,2025-07-14
BUS_0459,1,Selling duplicate items and charging above MRP. Report them to consumer forum!,2024-07-25
BUS_0459,5,Super clean store layout. Got a great discount on groceries. Highly recommended!,2024-11-17
BUS_0459,5,Excellent collection of apparel. The staff helps you find the right fit patiently.,2024-10-30
BUS_0459,5,Very friendly owner and they always have fresh stock. Price is also reasonable.,2025-04-28
BUS_0459,5,Outstanding service. The owner ordered a specific item just for me. Very customer-centric.,2024-10-03
BUS_0459,5,Super clean store layout. Got a great discount on groceries. Highly recommended!,2024-12-28
BUS_0459,5,Very friendly owner and they always have fresh stock. Price is also reasonable.,2025-02-04
BUS_0459,5,Excellent collection of apparel. The staff helps you find the right fit patiently.,2025-01-29
BUS_0459,5,Outstanding service. The owner ordered a specific item just for me. Very customer-centric.,2024-11-14
BUS_0459,4,Satisfied with the collection. Prices are competitive compared to supermarket chains.,2025-05-26
BUS_0459,5,Very friendly owner and they always have fresh stock. Price is also reasonable.,2025-01-23
BUS_0459,5,Outstanding service. The owner ordered a specific item just for me. Very customer-centric.,2024-08-04
BUS_0460,5,Pavani: Loved the cold brew and the paneer tikka sandwich. Ambient lighting makes it perfect for working.,2024-08-28
BUS_0460,4,Faraj: Clean cafe with a nice selection of desserts. Coffee quality is consistent.,2024-11-09
BUS_0460,2,Overpriced and tasteless. The espresso shot was sour and burned. Poor barista skills.,2024-09-11
BUS_0460,2,"Very noisy, bad seating, and average coffee. Staff looked confused and uncoordinated.",2025-06-27
BUS_0460,5,A perfect workspace. WiFi is fast and the pour-over coffee is exceptional.,2024-11-07
BUS_0460,2,Overpriced and tasteless. The espresso shot was sour and burned. Poor barista skills.,2024-08-15
BUS_0460,4,Clean cafe with a nice selection of desserts. Coffee quality is consistent.,2024-08-20
BUS_0460,4,Sathvik: Tasty sandwiches and milkshakes. Service is a bit slow during weekends.,2024-09-12
BUS_0460,4,Tasty sandwiches and milkshakes. Service is a bit slow during weekends.,2024-11-25
BUS_0460,1,"Terrible food, horrible service. The waiters are rude and ignore customers. Stay away!",2025-02-11
BUS_0460,1,"Terrible food, horrible service. The waiters are rude and ignore customers. Stay away!",2025-02-07
BUS_0460,1,Stale food that gave my friend food poisoning. Disgusting and unsafe cafe.,2025-02-11
BUS_0460,4,Loved the pizza and hot chocolate. Good place to hang out with friends.,2025-01-04
BUS_0460,5,Great vibes and amazing food. The outdoor seating is very beautiful.,2025-01-03
BUS_0460,1,"Worst place ever. Dirty tables, bad smell, and expensive, cold food. Avoid!",2024-11-28
BUS_0461,4,Tanish: Nice trainers and good environment. The monthly subscription is worth the price.,2025-04-03
